Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1993,14,Los Angeles Lakers,1,0,82,39,43,0.9069767440000001,241.8,40.4,85.3,0.473,2.3,7.6,0.299,38.1,77.7,0.49,21.2,28.1,0.7559999999999999,13.5,27.9,41.4,24.5,9.5,5.3,15.4,21.7,104.2,28.0,38,44,-1.27,0.06,-1.2,107.6,108.9,96.2,0.32899999999999996,0.09,0.534,0.486,13.7,31.4,0.249,0.486,13.7,66.4,0.249,633655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1994,14,Los Angeles Lakers,1,0,82,33,49,0.673469388,240.9,40.1,89.2,0.45,2.9,9.8,0.3,37.2,79.4,0.46799999999999997,17.2,24.0,0.7170000000000001,15.4,26.9,42.2,24.2,9.2,5.6,14.6,22.9,100.4,26.5,29,53,-4.29,0.36,-3.93,104.8,109.3,95.5,0.26899999999999996,0.11,0.503,0.466,12.8,33.2,0.193,0.466,12.8,63.2,0.193,545915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1995,14,Los Angeles Lakers,1,0,82,48,34,1.411764706,242.7,40.0,86.4,0.46299999999999997,6.4,18.2,0.35200000000000004,33.6,68.2,0.493,18.6,25.3,0.735,13.7,28.2,42.0,25.3,9.1,6.9,15.2,23.6,105.1,25.9,40,42,-0.22,0.21,-0.01,109.1,109.4,95.2,0.292,0.21,0.539,0.5,13.4,31.3,0.215,0.5,13.4,64.4,0.215,591125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1996,14,Los Angeles Lakers,1,0,82,53,29,1.827586207,240.0,39.2,81.8,0.48,5.8,16.6,0.35100000000000003,33.4,65.2,0.512,18.6,25.0,0.746,12.1,28.1,40.2,25.4,8.8,6.3,14.2,20.8,102.9,27.1,53,29,4.45,-0.24,4.21,111.4,106.6,92.4,0.306,0.203,0.555,0.515,13.3,30.1,0.228,0.515,13.3,66.8,0.228,649634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,14,Los Angeles Lakers,1,0,82,56,26,2.153846154,243.0,36.8,81.0,0.45399999999999996,6.7,18.3,0.36700000000000005,30.1,62.7,0.48,19.7,28.4,0.6920000000000001,13.3,29.4,42.8,22.5,9.0,7.0,14.9,22.2,100.0,26.5,53,29,4.27,-0.61,3.66,108.3,103.7,91.1,0.35100000000000003,0.226,0.535,0.496,13.7,31.6,0.243,0.496,13.7,68.5,0.243,697159,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,15,Vancouver Grizzlies,1,0,82,15,67,0.223880597,242.4,33.8,79.1,0.428,4.5,13.8,0.32899999999999996,29.3,65.3,0.44799999999999995,17.6,24.4,0.7240000000000001,11.7,26.5,38.1,20.8,8.9,4.1,16.4,22.6,89.8,27.2,15,67,-9.98,0.43,-9.55,97.6,108.5,91.0,0.308,0.174,0.5,0.456,15.5,27.3,0.223,0.456,15.5,66.3,0.223,654013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,15,Vancouver Grizzlies,1,0,82,14,68,0.20588235300000002,241.2,34.4,78.7,0.43700000000000006,5.4,15.5,0.349,29.0,63.2,0.45799999999999996,15.0,21.1,0.7090000000000001,12.5,26.3,38.8,22.7,8.0,5.7,15.9,21.4,89.2,25.0,15,67,-10.23,0.06,-10.17,100.3,111.8,88.4,0.26899999999999996,0.19699999999999998,0.507,0.47100000000000003,15.3,29.7,0.191,0.47100000000000003,15.3,64.1,0.191,683442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1989,16,Miami Heat,1,0,82,15,67,0.223880597,242.1,39.3,86.8,0.45299999999999996,1.2,3.6,0.326,38.1,83.1,0.45799999999999996,18.0,25.6,0.7020000000000001,16.0,27.0,42.9,23.9,9.1,5.0,21.1,25.9,97.8,25.2,15,67,-11.23,0.1,-11.13,97.8,109.0,99.1,0.29600000000000004,0.042,0.498,0.45899999999999996,17.7,35.6,0.20800000000000002,0.45899999999999996,17.7,65.0,0.20800000000000002,612754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1990,16,Miami Heat,0,0,82,18,64,0.28125,240.6,41.3,89.6,0.461,1.1,3.7,0.293,40.2,85.9,0.46799999999999997,17.0,24.7,0.687,15.1,28.2,43.4,23.9,9.0,4.7,19.0,25.9,100.6,24.7,18,64,-9.72,0.13,-9.59,99.3,108.9,101.0,0.276,0.040999999999999995,0.501,0.467,15.9,33.5,0.19,0.467,15.9,67.3,0.19,615328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,16,Miami Heat,0,0,82,24,58,0.413793103,241.2,40.7,85.0,0.478,2.1,6.3,0.337,38.6,78.8,0.489,24.4,31.7,0.767,14.3,28.8,43.2,24.5,10.4,6.1,17.9,23.9,107.8,24.0,25,57,-5.99,0.08,-5.91,102.0,108.1,99.3,0.32299999999999995,0.065,0.512,0.469,16.0,34.3,0.231,0.469,16.0,66.2,0.231,615328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1992,16,Miami Heat,0,0,82,38,44,0.8636363640000001,241.8,39.7,86.1,0.461,3.1,9.2,0.342,36.6,77.0,0.475,22.4,28.4,0.79,14.5,28.9,43.3,21.3,8.2,4.5,16.8,22.2,105.0,24.4,30,52,-4.21,0.27,-3.94,106.7,110.9,97.7,0.33,0.106,0.532,0.479,14.6,33.0,0.26,0.479,14.6,67.6,0.26,613583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1993,16,Miami Heat,0,0,82,36,46,0.7826086959999999,244.0,38.1,83.5,0.456,4.1,11.5,0.354,34.1,72.1,0.473,23.3,30.2,0.7709999999999999,13.8,29.1,42.9,20.6,7.4,4.3,15.7,24.5,103.6,25.2,38,44,-1.15,0.21,-0.93,107.7,108.9,94.6,0.361,0.13699999999999998,0.535,0.48100000000000004,13.9,31.9,0.27899999999999997,0.48100000000000004,13.9,69.8,0.27899999999999997,614915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1994,16,Miami Heat,0,0,82,42,40,1.05,241.5,39.0,84.1,0.46399999999999997,4.1,12.2,0.33799999999999997,34.9,71.9,0.485,21.3,27.1,0.785,15.1,29.4,44.4,22.6,7.8,4.6,16.0,24.7,103.4,26.0,48,34,2.67,-0.27,2.4,109.5,106.7,93.8,0.322,0.145,0.5379999999999999,0.488,14.3,35.3,0.253,0.488,14.3,69.1,0.253,617242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1995,16,Miami Heat,0,0,82,32,50,0.64,241.5,38.3,82.2,0.467,5.3,14.4,0.369,33.0,67.8,0.48700000000000004,19.1,26.0,0.736,13.3,27.7,41.0,21.7,8.1,3.6,15.7,24.4,101.1,27.1,36,46,-1.63,-0.21,-1.85,108.2,109.9,92.9,0.317,0.175,0.54,0.499,14.4,31.7,0.233,0.499,14.4,68.7,0.233,598761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
1996,16,Miami Heat,0,0,82,42,40,1.05,241.2,35.4,77.4,0.457,6.7,17.8,0.379,28.7,59.6,0.48100000000000004,18.9,26.7,0.71,12.2,30.4,42.6,21.4,7.0,5.4,17.0,26.3,96.5,27.4,45,37,1.43,0.03,1.46,105.3,103.8,91.1,0.345,0.23,0.541,0.501,16.0,30.1,0.245,0.501,16.0,71.8,0.245,606088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1997,16,Miami Heat,0,1,82,61,21,2.904761905,241.5,34.4,76.0,0.45299999999999996,8.3,22.7,0.364,26.1,53.3,0.491,17.7,24.7,0.7190000000000001,11.7,29.3,41.0,21.2,7.9,5.4,15.9,23.4,94.8,27.2,57,25,5.49,0.07,5.56,106.8,100.6,88.2,0.324,0.299,0.546,0.507,15.5,29.2,0.233,0.507,15.5,70.6,0.233,615160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,17,Milwaukee Bucks,0,0,82,50,32,1.5625,241.2,42.2,88.8,0.475,2.3,7.0,0.32299999999999995,39.9,81.8,0.488,23.8,31.1,0.7659999999999999,13.6,28.3,42.0,24.9,10.3,4.8,15.4,26.6,110.4,27.7,51,31,3.91,0.12,4.04,109.5,105.6,100.3,0.35,0.079,0.539,0.48700000000000004,13.0,31.1,0.268,0.48700000000000004,13.0,66.1,0.268,451797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,17,Milwaukee Bucks,0,0,82,42,40,1.05,241.2,41.0,86.3,0.475,1.6,5.0,0.324,39.4,81.3,0.485,22.3,28.8,0.775,13.6,28.5,42.1,26.8,8.2,4.6,15.5,24.3,106.1,28.6,42,40,0.54,0.68,1.21,108.2,107.6,97.6,0.33399999999999996,0.057999999999999996,0.536,0.485,13.6,31.8,0.259,0.485,13.6,66.6,0.259,441615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1989,17,Milwaukee Bucks,0,0,82,49,33,1.484848485,240.9,41.5,87.4,0.474,2.2,6.9,0.316,39.3,80.5,0.488,23.8,29.0,0.821,13.8,27.7,41.5,25.3,10.0,3.9,15.9,23.8,108.9,28.5,50,32,3.61,0.5,4.11,110.1,106.4,98.6,0.332,0.079,0.544,0.48700000000000004,13.7,32.7,0.273,0.48700000000000004,13.7,67.5,0.273,700984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1990,17,Milwaukee Bucks,0,0,82,44,38,1.1578947370000001,241.8,41.2,87.1,0.473,2.5,8.2,0.312,38.7,79.0,0.49,21.0,27.7,0.758,13.5,27.4,40.9,25.0,10.1,4.0,16.0,25.4,106.0,28.1,39,43,-0.78,-0.28,-1.06,107.3,108.1,98.0,0.318,0.094,0.5329999999999999,0.488,13.9,31.5,0.24100000000000002,0.488,13.9,66.0,0.24100000000000002,659602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1991,17,Milwaukee Bucks,0,0,82,48,34,1.411764706,242.1,40.1,82.6,0.486,2.3,7.0,0.32899999999999996,37.8,75.6,0.5,21.4,28.2,0.759,13.5,28.2,41.7,24.7,8.6,5.6,18.7,23.3,104.0,29.3,48,34,2.48,-0.15,2.33,109.7,107.2,96.1,0.32299999999999995,0.10800000000000001,0.55,0.499,14.3,31.8,0.258,0.499,14.3,66.1,0.258,673687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1992,17,Milwaukee Bucks,0,0,82,31,51,0.607843137,242.4,40.5,88.0,0.46,4.5,12.3,0.369,36.0,75.7,0.475,19.5,25.7,0.759,15.8,26.5,42.3,24.6,10.5,3.9,16.5,23.2,105.0,30.2,36,46,-1.71,0.26,-1.46,108.8,110.6,95.5,0.292,0.139,0.529,0.486,14.2,35.9,0.221,0.486,14.2,65.0,0.221,635515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1993,17,Milwaukee Bucks,0,0,82,28,54,0.518518519,240.6,39.9,84.4,0.47200000000000003,3.8,11.4,0.33299999999999996,36.0,73.0,0.494,18.8,25.4,0.742,12.8,25.8,38.6,25.4,10.5,4.8,16.6,24.1,102.3,26.9,31,51,-3.73,0.47,-3.26,106.2,110.1,96.1,0.301,0.135,0.535,0.495,14.8,30.5,0.223,0.495,14.8,62.5,0.223,660939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1994,17,Milwaukee Bucks,0,0,82,20,62,0.322580645,240.3,37.1,83.0,0.447,4.0,12.4,0.325,33.1,70.6,0.469,18.7,26.6,0.7020000000000001,13.7,26.3,40.0,23.7,9.8,5.0,16.4,22.2,96.9,26.1,24,58,-6.48,0.24,-6.24,102.5,109.3,94.5,0.32,0.15,0.512,0.47100000000000003,14.7,31.1,0.225,0.47100000000000003,14.7,66.5,0.225,634047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,17,Milwaukee Bucks,0,0,82,34,48,0.708333333,242.1,36.9,80.3,0.45899999999999996,6.0,16.5,0.366,30.8,63.9,0.483,19.6,27.5,0.7120000000000001,13.0,26.7,39.6,21.2,8.2,4.4,17.0,22.7,99.3,25.7,29,53,-4.37,0.07,-4.3,106.2,110.9,92.7,0.34299999999999997,0.205,0.537,0.496,15.5,31.3,0.244,0.496,15.5,68.3,0.244,670720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,17,Milwaukee Bucks,0,0,82,25,57,0.43859649100000003,240.6,37.0,79.1,0.467,4.4,12.9,0.33799999999999997,32.6,66.3,0.493,17.2,23.3,0.738,11.9,26.4,38.3,21.4,7.1,3.7,15.8,23.7,95.6,27.5,26,56,-5.3,0.38,-4.92,105.6,111.5,90.2,0.295,0.163,0.534,0.495,15.0,29.7,0.218,0.495,15.0,68.4,0.218,647088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,17,Milwaukee Bucks,0,0,82,33,49,0.673469388,240.6,36.2,76.9,0.47100000000000003,4.0,11.2,0.35200000000000004,32.2,65.6,0.491,19.0,25.7,0.741,11.6,27.6,39.2,19.6,7.7,4.2,15.7,23.1,95.3,27.3,35,47,-1.89,0.51,-1.38,106.2,108.3,89.5,0.33399999999999996,0.146,0.541,0.496,15.1,29.7,0.248,0.496,15.1,69.9,0.248,634999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1990,18,Minnesota Timberwolves,1,0,82,22,60,0.36666666700000006,242.1,37.4,83.9,0.446,0.9,3.6,0.248,36.5,80.3,0.455,19.5,26.1,0.747,14.6,25.0,39.6,22.5,9.6,4.2,14.6,23.2,95.2,26.2,29,53,-4.23,0.63,-3.6,103.6,108.2,91.1,0.311,0.043,0.499,0.451,13.3,34.0,0.23199999999999998,0.451,13.3,66.2,0.23199999999999998,1072572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,18,Minnesota Timberwolves,1,0,82,29,53,0.5471698110000001,242.7,40.5,82.7,0.49,2.1,6.2,0.33899999999999997,38.4,76.5,0.502,20.5,27.1,0.757,13.3,29.0,42.4,26.1,6.2,6.2,15.1,20.6,103.5,26.2,30,52,-3.93,0.18,-3.75,106.7,110.9,92.3,0.28600000000000003,0.052000000000000005,0.499,0.456,11.5,34.9,0.21,0.456,11.5,65.9,0.21,779530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1992,18,Minnesota Timberwolves,1,0,82,15,67,0.223880597,241.5,41.0,89.5,0.45799999999999996,1.5,4.8,0.32,39.5,84.7,0.466,16.8,22.6,0.743,14.2,26.4,40.7,24.7,7.5,6.4,14.1,22.8,100.5,26.4,23,59,-7.05,0.2,-6.85,105.0,112.4,95.1,0.253,0.054000000000000006,0.505,0.467,12.4,31.5,0.188,0.467,12.4,62.3,0.188,769035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1993,18,Minnesota Timberwolves,1,0,82,19,63,0.301587302,242.1,37.1,79.6,0.466,2.0,6.9,0.292,35.1,72.7,0.483,21.9,27.4,0.7979999999999999,11.5,26.9,38.3,24.4,7.9,5.5,17.3,24.7,98.1,25.8,21,61,-7.78,0.16,-7.62,103.6,111.8,93.8,0.344,0.087,0.535,0.479,15.9,28.7,0.275,0.479,15.9,66.3,0.275,754593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1994,18,Minnesota Timberwolves,1,0,82,20,62,0.322580645,240.6,36.4,79.7,0.457,2.2,6.8,0.32899999999999996,34.2,72.9,0.469,21.7,28.1,0.772,12.1,28.6,40.6,24.0,7.3,5.4,18.0,24.6,96.7,26.2,23,59,-6.93,0.38,-6.55,101.9,109.2,94.7,0.35200000000000004,0.085,0.525,0.47100000000000003,16.4,30.1,0.272,0.47100000000000003,16.4,68.0,0.272,733419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,18,Minnesota Timberwolves,1,0,82,21,61,0.344262295,241.2,34.0,75.8,0.449,3.9,12.4,0.313,30.2,63.5,0.475,22.2,28.7,0.775,10.8,25.5,36.3,21.7,7.4,4.9,17.1,25.3,94.2,25.4,18,64,-9.0,0.78,-8.22,102.6,112.4,91.4,0.379,0.163,0.532,0.475,16.2,27.7,0.293,0.475,16.2,64.1,0.293,603518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,18,Minnesota Timberwolves,1,0,82,26,56,0.46428571399999996,241.2,36.3,79.0,0.45899999999999996,3.4,10.5,0.326,32.9,68.6,0.479,21.9,28.2,0.777,12.0,27.7,39.7,22.8,7.9,5.9,17.4,24.3,97.9,26.4,26,56,-5.35,0.22,-5.14,104.1,109.8,93.5,0.35700000000000004,0.132,0.535,0.48,16.0,29.8,0.27699999999999997,0.48,16.0,68.7,0.27699999999999997,585669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1997,18,Minnesota Timberwolves,1,0,82,40,42,0.9523809520000001,241.2,35.8,78.5,0.456,4.5,13.3,0.33899999999999997,31.3,65.2,0.48,20.0,26.6,0.7509999999999999,11.7,28.1,39.7,22.9,7.5,6.8,15.2,22.2,96.1,26.3,37,45,-1.48,-0.35,-1.82,105.5,107.1,90.7,0.33899999999999997,0.17,0.5329999999999999,0.485,14.4,28.8,0.254,0.485,14.4,68.3,0.254,697727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1989,19,Charlotte Hornets,0,0,82,20,62,0.322580645,241.2,41.8,90.6,0.461,1.6,5.2,0.312,40.1,85.4,0.47,19.3,25.1,0.767,13.9,26.8,40.7,28.3,8.6,3.2,16.1,25.2,104.5,27.2,21,61,-8.52,0.79,-7.74,103.7,112.1,100.3,0.27699999999999997,0.057999999999999996,0.514,0.47,13.7,30.3,0.213,0.47,13.7,64.9,0.213,949858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1990,19,Charlotte Hornets,1,0,82,19,63,0.301587302,240.9,39.9,87.6,0.455,2.5,7.5,0.336,37.4,80.1,0.466,18.1,24.0,0.7559999999999999,11.7,27.0,38.7,25.4,9.5,3.2,15.0,23.0,100.4,25.6,21,61,-7.82,0.81,-7.0,102.0,109.9,98.1,0.27399999999999997,0.085,0.511,0.47,13.2,26.1,0.207,0.47,13.2,67.5,0.207,979941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,19,Charlotte Hornets,0,0,82,26,56,0.46428571399999996,241.5,41.6,84.3,0.493,1.9,6.1,0.316,39.6,78.2,0.507,23.0,29.8,0.772,14.0,30.7,44.7,26.1,8.2,5.9,17.1,22.5,108.0,25.5,27,55,-5.24,0.3,-4.95,105.0,110.4,97.3,0.315,0.059000000000000004,0.526,0.47700000000000004,13.9,29.0,0.245,0.47700000000000004,13.9,65.7,0.245,978141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1992,19,Charlotte Hornets,0,0,82,31,51,0.607843137,241.5,44.1,92.3,0.47700000000000004,1.4,4.5,0.317,42.6,87.8,0.486,20.0,26.4,0.755,14.2,28.9,43.1,27.9,10.0,3.8,15.5,22.2,109.5,25.2,31,51,-3.9,0.33,-3.57,107.1,110.9,101.7,0.28600000000000003,0.049,0.527,0.485,13.0,31.1,0.21600000000000003,0.485,13.0,65.4,0.21600000000000003,971618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1993,19,Charlotte Hornets,0,0,82,44,38,1.1578947370000001,240.9,42.8,87.9,0.48700000000000004,2.1,6.5,0.326,40.7,81.4,0.5,22.3,29.0,0.7709999999999999,13.4,30.6,43.9,26.4,7.8,5.8,16.2,21.8,110.1,25.7,40,42,-0.24,0.22,-0.02,109.5,109.7,100.2,0.32899999999999996,0.07400000000000001,0.547,0.499,13.8,31.3,0.254,0.499,13.8,65.0,0.254,971880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1994,19,Charlotte Hornets,0,0,82,41,41,1.0,241.8,41.2,86.6,0.47600000000000003,4.1,11.2,0.36700000000000005,37.1,75.4,0.493,19.9,26.0,0.764,12.4,30.2,42.6,27.0,8.8,4.8,15.4,21.3,106.5,27.6,40,42,-0.22,-0.01,-0.23,108.4,108.6,97.5,0.301,0.129,0.5429999999999999,0.5,13.6,29.2,0.23,0.5,13.6,67.0,0.23,971609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1995,19,Charlotte Hornets,0,0,82,50,32,1.5625,241.5,37.2,78.5,0.474,6.8,17.2,0.397,30.4,61.3,0.495,19.4,24.9,0.777,10.1,29.2,39.4,25.3,7.6,4.9,14.9,20.5,100.6,28.0,50,32,3.28,-0.41,2.87,109.6,106.1,91.2,0.317,0.21899999999999997,0.562,0.517,14.3,26.0,0.247,0.517,14.3,68.5,0.247,971618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1996,19,Charlotte Hornets,0,0,82,41,41,1.0,242.4,37.9,80.7,0.47,7.1,18.5,0.384,30.8,62.2,0.495,19.9,25.8,0.77,12.0,27.5,39.5,23.3,7.1,3.4,15.1,22.1,102.8,27.8,39,43,-0.57,0.09,-0.48,111.2,111.8,91.6,0.32,0.23,0.5579999999999999,0.514,14.1,29.5,0.24600000000000002,0.514,14.1,70.3,0.24600000000000002,985722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1997,19,Charlotte Hornets,0,0,82,54,28,1.928571429,241.5,36.4,77.3,0.47100000000000003,7.2,16.9,0.428,29.2,60.5,0.483,18.8,24.2,0.777,11.1,28.0,39.1,24.6,7.3,4.3,14.7,20.8,98.9,29.1,46,36,1.87,0.26,2.13,110.9,108.9,88.6,0.313,0.218,0.562,0.518,14.3,28.7,0.243,0.518,14.3,68.1,0.243,985722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1987,20,New York Knicks,0,0,82,24,58,0.413793103,241.2,40.6,85.6,0.474,1.5,4.6,0.33299999999999996,39.1,81.1,0.48200000000000004,21.0,28.8,0.73,13.5,26.4,39.9,23.7,8.6,4.8,17.3,24.7,103.8,26.4,25,57,-6.27,0.85,-5.42,104.8,111.1,98.5,0.336,0.053,0.528,0.483,15.0,31.2,0.24600000000000002,0.483,15.0,61.9,0.24600000000000002,538048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1988,20,New York Knicks,0,0,82,38,44,0.8636363640000001,241.5,41.0,88.2,0.465,2.2,6.9,0.316,38.8,81.3,0.478,21.3,28.1,0.759,15.7,26.8,42.4,24.5,9.6,5.4,18.5,28.8,105.5,25.3,40,42,-0.49,0.63,0.14,105.9,106.4,99.1,0.319,0.078,0.525,0.47700000000000004,15.5,36.0,0.242,0.47700000000000004,15.5,65.5,0.242,586752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
