Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1990,17,Milwaukee Bucks,0,0,82,44,38,1.1578947370000001,241.8,41.2,87.1,0.473,2.5,8.2,0.312,38.7,79.0,0.49,21.0,27.7,0.758,13.5,27.4,40.9,25.0,10.1,4.0,16.0,25.4,106.0,28.1,39,43,-0.78,-0.28,-1.06,107.3,108.1,98.0,0.318,0.094,0.5329999999999999,0.488,13.9,31.5,0.24100000000000002,0.488,13.9,66.0,0.24100000000000002,659602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1991,17,Milwaukee Bucks,0,0,82,48,34,1.411764706,242.1,40.1,82.6,0.486,2.3,7.0,0.32899999999999996,37.8,75.6,0.5,21.4,28.2,0.759,13.5,28.2,41.7,24.7,8.6,5.6,18.7,23.3,104.0,29.3,48,34,2.48,-0.15,2.33,109.7,107.2,96.1,0.32299999999999995,0.10800000000000001,0.55,0.499,14.3,31.8,0.258,0.499,14.3,66.1,0.258,673687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1992,17,Milwaukee Bucks,0,0,82,31,51,0.607843137,242.4,40.5,88.0,0.46,4.5,12.3,0.369,36.0,75.7,0.475,19.5,25.7,0.759,15.8,26.5,42.3,24.6,10.5,3.9,16.5,23.2,105.0,30.2,36,46,-1.71,0.26,-1.46,108.8,110.6,95.5,0.292,0.139,0.529,0.486,14.2,35.9,0.221,0.486,14.2,65.0,0.221,635515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1993,17,Milwaukee Bucks,0,0,82,28,54,0.518518519,240.6,39.9,84.4,0.47200000000000003,3.8,11.4,0.33299999999999996,36.0,73.0,0.494,18.8,25.4,0.742,12.8,25.8,38.6,25.4,10.5,4.8,16.6,24.1,102.3,26.9,31,51,-3.73,0.47,-3.26,106.2,110.1,96.1,0.301,0.135,0.535,0.495,14.8,30.5,0.223,0.495,14.8,62.5,0.223,660939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1994,17,Milwaukee Bucks,0,0,82,20,62,0.322580645,240.3,37.1,83.0,0.447,4.0,12.4,0.325,33.1,70.6,0.469,18.7,26.6,0.7020000000000001,13.7,26.3,40.0,23.7,9.8,5.0,16.4,22.2,96.9,26.1,24,58,-6.48,0.24,-6.24,102.5,109.3,94.5,0.32,0.15,0.512,0.47100000000000003,14.7,31.1,0.225,0.47100000000000003,14.7,66.5,0.225,634047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1995,17,Milwaukee Bucks,0,0,82,34,48,0.708333333,242.1,36.9,80.3,0.45899999999999996,6.0,16.5,0.366,30.8,63.9,0.483,19.6,27.5,0.7120000000000001,13.0,26.7,39.6,21.2,8.2,4.4,17.0,22.7,99.3,25.7,29,53,-4.37,0.07,-4.3,106.2,110.9,92.7,0.34299999999999997,0.205,0.537,0.496,15.5,31.3,0.244,0.496,15.5,68.3,0.244,670720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1996,17,Milwaukee Bucks,0,0,82,25,57,0.43859649100000003,240.6,37.0,79.1,0.467,4.4,12.9,0.33799999999999997,32.6,66.3,0.493,17.2,23.3,0.738,11.9,26.4,38.3,21.4,7.1,3.7,15.8,23.7,95.6,27.5,26,56,-5.3,0.38,-4.92,105.6,111.5,90.2,0.295,0.163,0.534,0.495,15.0,29.7,0.218,0.495,15.0,68.4,0.218,647088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1997,17,Milwaukee Bucks,0,0,82,33,49,0.673469388,240.6,36.2,76.9,0.47100000000000003,4.0,11.2,0.35200000000000004,32.2,65.6,0.491,19.0,25.7,0.741,11.6,27.6,39.2,19.6,7.7,4.2,15.7,23.1,95.3,27.3,35,47,-1.89,0.51,-1.38,106.2,108.3,89.5,0.33399999999999996,0.146,0.541,0.496,15.1,29.7,0.248,0.496,15.1,69.9,0.248,634999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1998,17,Milwaukee Bucks,0,0,82,36,46,0.7826086959999999,243.0,35.6,78.0,0.456,3.0,8.6,0.354,32.5,69.5,0.469,20.3,26.4,0.767,12.6,27.3,39.9,20.1,8.9,4.4,16.9,23.4,94.5,27.6,35,47,-1.91,0.58,-1.33,103.5,105.6,90.2,0.33899999999999997,0.11,0.527,0.475,15.8,31.4,0.26,0.475,15.8,69.1,0.26,638034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1999,17,Milwaukee Bucks,0,0,50,28,22,1.2727272729999999,241.0,35.1,76.4,0.45899999999999996,4.6,12.4,0.373,30.4,64.0,0.47600000000000003,16.9,23.1,0.733,11.4,27.4,38.8,20.6,8.8,4.0,14.4,22.8,91.7,28.3,28,22,1.66,0.0,1.66,104.9,103.0,87.0,0.303,0.162,0.53,0.489,14.3,29.0,0.222,0.489,14.3,67.6,0.222,381948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2000,17,Milwaukee Bucks,0,0,82,42,40,1.05,242.1,38.7,83.3,0.465,4.8,13.0,0.369,33.9,70.2,0.483,19.0,24.2,0.7859999999999999,12.4,28.9,41.3,22.6,8.2,4.6,15.0,24.6,101.2,28.2,42,40,0.22,-0.28,-0.06,108.2,107.9,92.7,0.29,0.157,0.539,0.494,13.8,30.0,0.228,0.494,13.8,69.6,0.228,628605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,17,Milwaukee Bucks,0,1,82,52,30,1.733333333,241.2,38.0,82.9,0.45799999999999996,6.9,18.1,0.379,31.1,64.8,0.48,18.0,22.9,0.787,11.9,30.5,42.4,22.5,8.2,4.7,13.7,23.5,100.7,28.2,52,30,3.88,-0.74,3.14,108.8,104.6,92.1,0.276,0.218,0.542,0.499,12.8,28.1,0.217,0.499,12.8,71.1,0.217,683125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2002,17,Milwaukee Bucks,0,0,82,41,41,1.0,242.7,37.1,80.2,0.462,7.2,19.3,0.375,29.9,60.9,0.49,16.1,21.5,0.748,10.3,31.2,41.4,22.5,7.3,4.7,14.1,21.8,97.5,28.9,40,42,-0.22,-0.4,-0.62,106.9,107.1,90.2,0.26899999999999996,0.24100000000000002,0.544,0.507,13.6,25.6,0.201,0.507,13.6,70.9,0.201,745305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2003,17,Milwaukee Bucks,0,0,82,42,40,1.05,242.7,37.1,81.3,0.457,7.1,18.6,0.38299999999999995,30.0,62.7,0.478,18.1,23.3,0.7759999999999999,10.7,28.9,39.5,22.2,7.6,4.2,12.7,22.2,99.5,29.3,42,40,0.23,-0.48,-0.24,108.8,108.6,90.4,0.287,0.22899999999999998,0.5429999999999999,0.5,12.2,25.6,0.222,0.5,12.2,69.9,0.222,665966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2004,17,Milwaukee Bucks,0,0,82,41,41,1.0,241.2,36.2,81.1,0.447,4.9,14.0,0.35,31.3,67.1,0.467,20.7,26.7,0.775,11.7,30.5,42.2,22.8,6.8,4.7,13.5,20.3,98.0,26.5,44,38,1.06,-0.64,0.42,106.5,105.4,91.6,0.33,0.172,0.528,0.47700000000000004,12.7,27.6,0.255,0.47700000000000004,12.7,71.8,0.255,690180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2005,17,Milwaukee Bucks,0,0,82,30,52,0.576923077,241.2,36.1,80.2,0.45,4.0,11.3,0.35100000000000003,32.2,69.0,0.467,21.0,27.2,0.772,12.0,29.3,41.3,21.0,6.5,3.5,13.8,21.9,97.2,26.9,32,50,-2.99,-0.1,-3.09,106.6,109.8,90.8,0.33899999999999997,0.141,0.527,0.475,13.0,29.0,0.261,0.475,13.0,72.0,0.261,637009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2006,17,Milwaukee Bucks,0,0,82,40,42,0.9523809520000001,242.1,36.3,80.1,0.45299999999999996,6.2,16.3,0.38,30.1,63.8,0.47200000000000003,19.0,25.8,0.738,11.3,29.9,41.2,21.6,7.3,3.3,14.6,23.2,97.8,25.5,38,44,-1.04,-0.04,-1.07,106.3,107.4,91.2,0.322,0.203,0.535,0.49200000000000005,13.8,27.3,0.23800000000000002,0.49200000000000005,13.8,74.6,0.23800000000000002,681337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2007,17,Milwaukee Bucks,0,0,82,28,54,0.518518519,242.1,38.1,81.9,0.465,6.4,18.0,0.35600000000000004,31.7,63.9,0.495,17.1,23.4,0.733,11.5,27.7,39.2,21.6,7.2,2.7,15.1,22.2,99.7,26.0,29,53,-4.38,-0.06,-4.43,107.0,111.7,92.3,0.28600000000000003,0.21899999999999997,0.541,0.504,14.1,27.6,0.209,0.504,14.1,68.1,0.209,663629,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2008,17,Milwaukee Bucks,0,0,82,26,56,0.46428571399999996,242.1,36.9,82.3,0.449,5.5,16.0,0.344,31.4,66.2,0.474,17.7,24.1,0.733,12.9,28.8,41.7,21.5,6.6,4.4,14.8,21.3,97.0,25.8,23,59,-6.89,-0.03,-6.92,105.3,112.8,91.3,0.294,0.195,0.522,0.48200000000000004,13.7,30.0,0.215,0.48200000000000004,13.7,73.0,0.215,639421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2009,17,Milwaukee Bucks,0,0,82,34,48,0.708333333,241.2,36.7,82.4,0.445,6.2,17.2,0.363,30.5,65.2,0.467,19.7,25.2,0.78,11.9,28.9,40.7,22.0,7.4,3.8,14.1,24.2,99.3,26.3,38,44,-1.09,0.21,-0.88,106.7,107.9,92.6,0.306,0.20800000000000002,0.531,0.483,13.1,27.8,0.239,0.483,13.1,74.0,0.239,630976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2010,17,Milwaukee Bucks,0,0,82,46,36,1.277777778,243.7,37.2,85.3,0.436,7.9,22.1,0.35600000000000004,29.3,63.2,0.46399999999999997,15.4,20.4,0.755,11.8,31.2,43.0,21.2,7.1,4.7,13.2,22.2,97.7,26.4,46,36,1.7,-0.32,1.37,104.9,103.1,91.7,0.239,0.259,0.518,0.48200000000000004,12.3,26.2,0.18100000000000002,0.48200000000000004,12.3,76.4,0.18100000000000002,619453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2011,17,Milwaukee Bucks,0,0,82,35,47,0.7446808509999999,241.8,34.3,79.8,0.43,5.9,17.2,0.342,28.4,62.6,0.45399999999999996,17.4,22.9,0.757,10.5,30.2,40.8,18.8,7.5,4.9,13.5,20.5,91.9,26.7,38,44,-0.84,-0.17,-1.02,101.6,102.5,89.8,0.287,0.21600000000000003,0.511,0.467,13.0,24.7,0.217,0.467,13.0,74.8,0.217,631912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2012,17,Milwaukee Bucks,0,0,66,31,35,0.8857142859999999,240.4,37.9,85.6,0.44299999999999995,6.6,19.2,0.345,31.3,66.5,0.47100000000000003,16.6,21.4,0.774,12.4,30.0,42.5,23.5,8.3,5.1,14.1,19.3,99.0,26.2,34,32,0.27,-0.5,-0.23,105.5,105.2,93.7,0.25,0.22399999999999998,0.521,0.48100000000000004,12.9,27.7,0.19399999999999998,0.48100000000000004,12.9,70.9,0.19399999999999998,485717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2013,17,Milwaukee Bucks,0,0,82,38,44,0.8636363640000001,241.8,38.1,87.8,0.435,7.3,20.4,0.36,30.8,67.4,0.457,15.3,20.7,0.736,13.0,30.9,44.0,22.9,8.4,6.7,14.1,19.0,98.9,26.4,37,45,-1.5,-0.33,-1.83,103.6,105.2,94.7,0.23600000000000002,0.23199999999999998,0.51,0.47600000000000003,12.7,27.9,0.174,0.47600000000000003,12.7,71.3,0.174,616469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2014,17,Milwaukee Bucks,0,0,82,15,67,0.223880597,242.4,36.0,82.2,0.43799999999999994,6.7,18.9,0.353,29.3,63.2,0.46399999999999997,16.8,22.5,0.747,11.8,29.3,41.1,21.5,6.6,4.9,15.1,20.9,95.5,24.7,20,62,-8.18,-0.23,-8.41,103.0,111.8,91.8,0.27399999999999997,0.231,0.519,0.479,14.1,27.1,0.204,0.479,14.1,71.4,0.204,552067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2015,17,Milwaukee Bucks,0,0,82,41,41,1.0,243.0,37.6,82.0,0.45899999999999996,6.6,18.3,0.363,31.0,63.7,0.486,16.0,21.1,0.757,10.7,31.4,42.1,23.6,9.6,4.9,16.7,22.1,97.8,24.6,42,40,0.43,-0.52,-0.09,102.7,102.2,94.1,0.258,0.223,0.536,0.499,15.5,25.4,0.195,0.499,15.5,73.3,0.195,593910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2016,17,Milwaukee Bucks,0,0,82,33,49,0.673469388,241.8,38.4,82.2,0.467,5.4,15.6,0.345,33.0,66.6,0.495,17.0,22.7,0.747,10.5,31.2,41.7,23.1,8.2,5.8,15.2,20.7,99.0,23.5,29,53,-4.18,0.2,-3.98,104.3,108.7,94.2,0.276,0.18899999999999997,0.537,0.499,14.2,24.9,0.207,0.499,14.2,73.1,0.207,621808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2017,17,Milwaukee Bucks,0,0,82,42,40,1.05,241.2,38.8,81.9,0.474,8.8,23.7,0.37,30.0,58.2,0.516,17.2,22.4,0.768,8.8,31.6,40.4,24.2,8.1,5.3,14.0,20.2,103.6,25.6,40,42,-0.18,-0.26,-0.45,109.1,109.3,94.5,0.27399999999999997,0.29,0.565,0.527,13.2,21.5,0.21,0.527,13.2,75.4,0.21,648952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1989,19,Charlotte Hornets,0,0,82,20,62,0.322580645,241.2,41.8,90.6,0.461,1.6,5.2,0.312,40.1,85.4,0.47,19.3,25.1,0.767,13.9,26.8,40.7,28.3,8.6,3.2,16.1,25.2,104.5,27.2,21,61,-8.52,0.79,-7.74,103.7,112.1,100.3,0.27699999999999997,0.057999999999999996,0.514,0.47,13.7,30.3,0.213,0.47,13.7,64.9,0.213,949858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1991,19,Charlotte Hornets,0,0,82,26,56,0.46428571399999996,241.5,41.6,84.3,0.493,1.9,6.1,0.316,39.6,78.2,0.507,23.0,29.8,0.772,14.0,30.7,44.7,26.1,8.2,5.9,17.1,22.5,108.0,25.5,27,55,-5.24,0.3,-4.95,105.0,110.4,97.3,0.315,0.059000000000000004,0.526,0.47700000000000004,13.9,29.0,0.245,0.47700000000000004,13.9,65.7,0.245,978141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1992,19,Charlotte Hornets,0,0,82,31,51,0.607843137,241.5,44.1,92.3,0.47700000000000004,1.4,4.5,0.317,42.6,87.8,0.486,20.0,26.4,0.755,14.2,28.9,43.1,27.9,10.0,3.8,15.5,22.2,109.5,25.2,31,51,-3.9,0.33,-3.57,107.1,110.9,101.7,0.28600000000000003,0.049,0.527,0.485,13.0,31.1,0.21600000000000003,0.485,13.0,65.4,0.21600000000000003,971618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1993,19,Charlotte Hornets,0,0,82,44,38,1.1578947370000001,240.9,42.8,87.9,0.48700000000000004,2.1,6.5,0.326,40.7,81.4,0.5,22.3,29.0,0.7709999999999999,13.4,30.6,43.9,26.4,7.8,5.8,16.2,21.8,110.1,25.7,40,42,-0.24,0.22,-0.02,109.5,109.7,100.2,0.32899999999999996,0.07400000000000001,0.547,0.499,13.8,31.3,0.254,0.499,13.8,65.0,0.254,971880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1994,19,Charlotte Hornets,0,0,82,41,41,1.0,241.8,41.2,86.6,0.47600000000000003,4.1,11.2,0.36700000000000005,37.1,75.4,0.493,19.9,26.0,0.764,12.4,30.2,42.6,27.0,8.8,4.8,15.4,21.3,106.5,27.6,40,42,-0.22,-0.01,-0.23,108.4,108.6,97.5,0.301,0.129,0.5429999999999999,0.5,13.6,29.2,0.23,0.5,13.6,67.0,0.23,971609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1995,19,Charlotte Hornets,0,0,82,50,32,1.5625,241.5,37.2,78.5,0.474,6.8,17.2,0.397,30.4,61.3,0.495,19.4,24.9,0.777,10.1,29.2,39.4,25.3,7.6,4.9,14.9,20.5,100.6,28.0,50,32,3.28,-0.41,2.87,109.6,106.1,91.2,0.317,0.21899999999999997,0.562,0.517,14.3,26.0,0.247,0.517,14.3,68.5,0.247,971618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1996,19,Charlotte Hornets,0,0,82,41,41,1.0,242.4,37.9,80.7,0.47,7.1,18.5,0.384,30.8,62.2,0.495,19.9,25.8,0.77,12.0,27.5,39.5,23.3,7.1,3.4,15.1,22.1,102.8,27.8,39,43,-0.57,0.09,-0.48,111.2,111.8,91.6,0.32,0.23,0.5579999999999999,0.514,14.1,29.5,0.24600000000000002,0.514,14.1,70.3,0.24600000000000002,985722,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1997,19,Charlotte Hornets,0,0,82,54,28,1.928571429,241.5,36.4,77.3,0.47100000000000003,7.2,16.9,0.428,29.2,60.5,0.483,18.8,24.2,0.777,11.1,28.0,39.1,24.6,7.3,4.3,14.7,20.8,98.9,29.1,46,36,1.87,0.26,2.13,110.9,108.9,88.6,0.313,0.218,0.562,0.518,14.3,28.7,0.243,0.518,14.3,68.1,0.243,985722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1998,19,Charlotte Hornets,0,0,82,51,31,1.64516129,241.2,36.2,77.4,0.46799999999999997,4.2,11.0,0.38299999999999995,32.0,66.3,0.48200000000000004,20.0,26.7,0.7509999999999999,12.0,28.5,40.6,23.7,8.4,3.8,15.2,21.4,96.6,29.2,47,35,2.0,0.45,2.45,107.5,105.3,89.4,0.345,0.142,0.542,0.495,14.6,30.4,0.259,0.495,14.6,70.8,0.259,959634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1999,19,Charlotte Hornets,0,0,50,26,24,1.083333333,243.0,33.4,74.4,0.449,5.4,14.7,0.365,28.1,59.7,0.47,20.7,27.7,0.747,9.6,29.9,39.5,22.2,8.9,4.9,15.9,22.0,92.9,29.0,25,25,-0.1,0.73,0.63,102.3,102.4,89.7,0.37200000000000005,0.198,0.537,0.485,15.5,24.4,0.278,0.485,15.5,69.5,0.278,480807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2000,19,Charlotte Hornets,0,0,82,49,33,1.484848485,241.2,35.8,79.7,0.449,4.1,12.2,0.33899999999999997,31.7,67.5,0.469,22.7,30.0,0.758,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4,28.7,49,33,2.67,-0.34,2.33,104.3,101.4,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.475,13.7,73.2,0.285,732827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2001,19,Charlotte Hornets,0,0,82,46,36,1.277777778,242.4,34.1,79.3,0.431,4.1,12.0,0.34600000000000003,30.0,67.3,0.446,19.5,26.2,0.745,12.6,31.8,44.4,23.2,8.1,5.5,14.4,21.4,91.9,28.2,48,34,2.1,-0.65,1.45,101.8,99.5,89.4,0.33,0.151,0.506,0.457,13.7,29.8,0.24600000000000002,0.457,13.7,74.5,0.24600000000000002,615424,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,19,Charlotte Hornets,0,0,82,44,38,1.1578947370000001,240.9,35.3,80.2,0.44,4.2,12.1,0.348,31.1,68.1,0.456,19.1,25.7,0.745,12.9,30.5,43.5,21.5,8.0,5.6,14.0,21.3,93.9,28.3,44,38,0.96,-0.4,0.57,104.3,103.3,89.7,0.32,0.151,0.513,0.466,13.3,30.6,0.23800000000000002,0.466,13.3,72.2,0.23800000000000002,462738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,19,New Orleans Hornets,0,0,82,47,35,1.342857143,242.7,35.5,81.6,0.435,4.9,13.1,0.376,30.6,68.5,0.447,17.9,23.3,0.768,13.4,30.2,43.6,22.0,8.0,4.8,14.8,21.6,93.9,29.1,47,35,2.11,-0.59,1.52,103.9,101.6,89.4,0.285,0.161,0.511,0.465,13.9,31.7,0.21899999999999997,0.465,13.9,73.1,0.21899999999999997,641683,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2004,19,New Orleans Hornets,0,0,82,41,41,1.0,241.8,33.8,80.5,0.42,6.5,20.3,0.319,27.3,60.2,0.45399999999999996,17.7,23.6,0.7509999999999999,13.3,29.5,42.8,20.9,8.6,4.2,15.0,20.9,91.8,30.3,41,41,-0.1,-0.62,-0.72,102.3,102.4,89.1,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.46,14.1,71.3,0.22,587613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1987,20,New York Knicks,0,0,82,24,58,0.413793103,241.2,40.6,85.6,0.474,1.5,4.6,0.33299999999999996,39.1,81.1,0.48200000000000004,21.0,28.8,0.73,13.5,26.4,39.9,23.7,8.6,4.8,17.3,24.7,103.8,26.4,25,57,-6.27,0.85,-5.42,104.8,111.1,98.5,0.336,0.053,0.528,0.483,15.0,31.2,0.24600000000000002,0.483,15.0,61.9,0.24600000000000002,538048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1988,20,New York Knicks,0,0,82,38,44,0.8636363640000001,241.5,41.0,88.2,0.465,2.2,6.9,0.316,38.8,81.3,0.478,21.3,28.1,0.759,15.7,26.8,42.4,24.5,9.6,5.4,18.5,28.8,105.5,25.3,40,42,-0.49,0.63,0.14,105.9,106.4,99.1,0.319,0.078,0.525,0.47700000000000004,15.5,36.0,0.242,0.47700000000000004,15.5,65.5,0.242,586752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1989,20,New York Knicks,0,0,82,52,30,1.733333333,241.5,45.1,92.8,0.486,4.7,14.0,0.337,40.4,78.8,0.513,21.7,28.9,0.752,16.1,27.6,43.7,25.4,11.0,5.4,19.2,25.0,116.7,25.3,50,32,3.77,-0.15,3.62,111.1,107.5,104.4,0.311,0.151,0.5529999999999999,0.512,15.4,36.2,0.23399999999999999,0.512,15.4,65.1,0.23399999999999999,746851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
